"id","sku_name","base_price","cogs","category"
"P504773","Surmawala_Orient-OR-5554IP-Refrigerator-Silver",1690700,1284932,"Appliances"
"P302115","Dawlance_9144WB - MDS",1689540,1300940,"Appliances"
"P679932","Samsung_Samsung32InchK4000",1687742,1417694,"Entertainment"
"P923585","samsung_J7 Prime-Gold",1682000,1362420,"Mobiles & Tablets"
"P813349","closecomfort_PC8",1682000,1227860,"Appliances"
"P274382","samsung_J7 Prime-Black",1682000,1177400,"Mobiles & Tablets"
"P857994","Ifitness_AP623E",1682000,1463340,"Health & Sports"
"P505236","AYS_Orient-OR-5535-IP-Refrigerator",1681942,1227802,"Appliances"
"P683449","IKEA_10323349",1670400,1269504,"Home & Living"
"P819695","AYS_CX-39U564G",1668370,1234588,"Entertainment"
"P822216","Dell_Inspiron-15-3552",1661120,1345484,"Computing"
"P757849","CL108_Haier_HWM 80-118",1660598,1394900,"Appliances"
"P299124","Samsung_32J4003",1657060,994236,"Entertainment"
"P858785","Haier_HRF-305",1653928,1075030,"Appliances"
"P272463","WD_2 BAY NAS WD-16TB",1653000,1272810,"Computing"
"P387334","CL59_Dawlance_9188 MDS",1653000,1140570,"Appliances"
"P844455","airlink_Huawei-Honor-6X-Gold",1653000,1256280,"Mobiles & Tablets"
"P224561","airlink_Huawei-Honor-6X-Grey",1653000,1041390,"Mobiles & Tablets"
"P998832","airlink_Huawei-Honor-6X-Silver",1653000,1256280,"Mobiles & Tablets"
"P443874","RM_Panasonic-SC-VKX25GSK",1653000,1256280,"Entertainment"
"P989890","Lenovo-Moto M-grey",1652942,1305812,"Mobiles & Tablets"
"P850987","Lenovo-Moto M-gold",1652942,1024802,"Mobiles & Tablets"
"P690645","Sharp32LE185M",1647200,1070680,"Entertainment"
"P918029","samsungGALAXYJ710F-2016DSLTE-Black",1641342,1329476,"Mobiles & Tablets"
"P944341","cc_samsung_J7 Prime-Gold",1638500,1097766,"Mobiles & Tablets"
"P283738","cc_samsung_J7 Prime-Black",1638500,1015870,"Mobiles & Tablets"
"P743686","Haier_HWM-75-918",1633280,1322922,"Appliances"
"P588293","EP_1200 1 KVA",1624000,1234240,"Appliances"
"P238247","Geepas_GRF-6012",1624000,1234240,"Appliances"
"P712975","Surmawala_Haier-HWS-75-918-Washing-Machine-White",1623942,1006822,"Appliances"
"P643948","EcoStar_39inch30U564",1614430,1420652,"Entertainment"
"P208527","dawlance_DWT-150C",1614140,1371990,"Appliances"
"P406287","Ricoh_Color GELJET SG-3120B SFN (wireless with Battery)",1613850,1032864,"Computing"
"P162756","timex_T2P398",1612400,1225424,"Women Fashion"
"P944101","dawlance_9122 MDS Metallic Gold",1604280,962568,"Appliances"
"P289067","Samsung Galaxy J7",1595000,1228150,"Mobiles & Tablets"
"P560098","Ifitness_GF-R3",1595000,1196250,"Health & Sports"
"P387407","Huawei Ascend G7",1594942,1084542,"Mobiles & Tablets"
"P680265","timex_T2P103",1591520,1098114,"Men Fashion"
"P151006","dawlance_ES15 1.0 Ton AC",1588620,1064358,"Appliances"
"P504590","Samsung_CLP-365w",1587576,1079496,"Computing"
"P776986","huawei_Honor 6X-GOLD",1586880,983854,"Mobiles & Tablets"
"P331650","huawei_Honor 6X-GREY",1586880,1094924,"Mobiles & Tablets"
"P763474","huawei_Honor 6X-SILVER",1586880,1348848,"Mobiles & Tablets"
"P892686","CL104_Haier_HSU-12LK-E10",1573424,1400294,"Appliances"
"P971469","GMZV_Xbox One PAL -  500GB - Black",1571742,1147356,"Entertainment"
"P442917","CL58_dawlance_9170WB MDS",1570350,1052120,"Appliances"
"P770715","Sony_DZ 350",1568900,1098230,"Entertainment"
"P688244","samsung_J710F-Gold",1566000,1127520,"Mobiles & Tablets"
"P410814","samsung_J710F-Black",1566000,1096200,"Mobiles & Tablets"
"P247893","CL66_dawlance_DWT-150C",1566000,1190160,"Appliances"
"P964888","timex_T2N942",1566000,1205820,"Men Fashion"
"P556374","Lenovo Zuk Z1-Black",1565942,1346702,"Mobiles & Tablets"
"P767562","dawlance_DWF-1600A",1565420,1127056,"Appliances"
"P403179","dawlance_DWT-230A W",1565420,1017494,"Appliances"
"P187350","CL127_Kenwood_KENWOOD E-SENSE 1 Ton",1554458,979272,"Appliances"
"P871596","CL117_Homage_HOMAGE HGR-2.8 KVA-D",1554458,1227976,"Appliances"
"P973241","Audionic_DJ 500",1537000,1229600,"Computing"
"P339827","cc_Huawei-Honor-6X-Silver",1531142,1316774,"Mobiles & Tablets"
"P625057","cc_Huawei-Honor-6X-Gold",1531142,1286150,"Mobiles & Tablets"
"P773814","cc_Huawei-Honor-6X-Grey",1531142,1010534,"Mobiles & Tablets"
"P296971","samsungGALAXYJ710F-2016DSLTE-Gold",1529750,1239054,"Mobiles & Tablets"
"P287500","Samsung Galaxy J7--Black",1528300,1314338,"Mobiles & Tablets"
"P654859","Samsung Galaxy J7-Gold",1528300,1207328,"Mobiles & Tablets"
"P203438","Samsung Galaxy J7-White",1528300,932234,"Mobiles & Tablets"
"P760269","dawlance_Health Zone 15 - 1 Ton Air Conditioner",1522500,913500,"Appliances"
"P637383","cc_samsung_J710F-Black",1522500,1370250,"Mobiles & Tablets"
"P906358","Swatch_YIS405G",1513742,1316948,"Men Fashion"
"P139709","WT-70H3200-MG",1508000,965120,"Appliances"
"P246761","Samsung Galaxy A3",1507942,1266662,"Mobiles & Tablets"
"P102889","Apex_White 1 Ton AC",1507942,1342062,"Appliances"
"P587709","samsungGALAXY J510F-2016 DS LTE-samsungGALAXY J510F-2016 DS LTE black",1507942,1311902,"Entertainment"
"P112886","polar_s",1507942,1191262,"Men Fashion"
"P698180","Xiaomi_MI-C6-Gold-64",1502200,1096606,"Mobiles & Tablets"
"P443917","Lenovo_K6 Note",1502200,1321936,"Mobiles & Tablets"
"P501300","rhythm_S1411S-03",1502142,946328,"Men Fashion"
"P813934","oppo_OPPO F1s-Gold",1502142,1096548,"Mobiles & Tablets"
"P858160","oppo_OPPO F1s-Rose Gold",1502142,1051482,"Mobiles & Tablets"
"P651711","CL111_Haier_LE 42B8000",1492050,954912,"Entertainment"
"P914192","Huawei_P9Lite-White",1490542,1058268,"Mobiles & Tablets"
"P896448","Huawei_P9Lite-Gold",1490542,1237140,"Mobiles & Tablets"
"P703774","Huawei_P9Lite-Black",1490542,1088080,"Mobiles & Tablets"
"P951310","mab_Velodyne-Impact-10",1481900,1022482,"Entertainment"
"P968632","tcl_32 inch D2730 Golive-2 LED TV",1480160,1302506,"Entertainment"
"P976865","Q MOBILE_Z 14",1479000,1227570,"Mobiles & Tablets"
"P627611","qmobile_Noir Z14",1479000,1197990,"Mobiles & Tablets"
"P535234","yamaha_ET-1",1479000,1212780,"Appliances"
"P661718","Huawei_GR3 2GB",1478942,946502,"Mobiles & Tablets"
"P490406","Timex_TW2P72500",1473200,1134364,"Men Fashion"
"P914772","cc-hTC-Desire-728-Dual-LTE-black",1463688,1009896,"Mobiles & Tablets"
"P416730","Samsung_GT-N5110",1450000,1029500,"Mobiles & Tablets"
"P624876","FHM_26SANTAM LAYER TABLE",1450000,1261500,"Home & Living"
"P304991","samsung_J5 Prime-Gold",1450000,942500,"Mobiles & Tablets"
"P939305","Gmart_Vivosmart HR+ 1",1450000,942500,"Health & Sports"
"P570192","samsung_J5 Prime-Black",1450000,1131000,"Mobiles & Tablets"
"P149018","Zuk Z1-White-Lahore",1449942,1232442,"Mobiles & Tablets"
"P930979","SAMSUNG GALAXY J-7 White-fresh",1449942,927942,"Mobiles & Tablets"
"P930923","Zuk Z1-Grey-Karachi",1449942,1290442,"Mobiles & Tablets"
"P623742","Lenovo Zuk Z1-Grey",1449942,985942,"Mobiles & Tablets"
"P392583","Zuk Z1-Grey-Lahore",1449942,1232442,"Mobiles & Tablets"
"P866694","Apple iPhone 5S (16 GB)",1449942,898942,"Mobiles & Tablets"
"P126646","Zuk Z1-White-Islamabad",1449942,1174442,"Mobiles & Tablets"
"P563413","Lenovo Zuk Z1-White",1449942,1290442,"Mobiles & Tablets"
"P447008","Samsung Galaxy J7-clearance",1449942,1159942,"Mobiles & Tablets"
"P814151","Samsung I9300I Galaxy S3 Neo",1449942,1145442,"Mobiles & Tablets"
"P175934","Samsung Galaxy J7 damaged box",1449942,913442,"Mobiles & Tablets"
"P839711","Samsung Galaxy J7 open box",1449942,1072942,"Mobiles & Tablets"
"P561612","samsung_Galaxy-Note-8-GT-N5110",1449942,1000442,"Mobiles & Tablets"
"P162419","Surmawala_PEL-PRAS-2200-Refrigerator-Golden",1447100,1244506,"Appliances"
"P885778","samsungGALAXY J510F-2016 DS LTE-Gold",1444200,866520,"Mobiles & Tablets"
"P183652","samsungGALAXY J510F-2016 DS LTE--Black",1444200,1025382,"Mobiles & Tablets"
"P194521","HUAWEI-Honour-8-Lite-Black",1444200,1025382,"Mobiles & Tablets"
"P289814","HUAWEI-Honour-8-Lite-Blue",1444200,1299780,"Mobiles & Tablets"
"P887881","HUAWEI-Honour-8-Lite-White",1444200,1184244,"Mobiles & Tablets"
"P214268","HUAWEI-Honour-8-Lite-Gold",1444200,1140918,"Mobiles & Tablets"
"P959132","dawlance_9122 MDS",1437530,1121256,"Appliances"
"P841275","Epson_L220",1437240,1279132,"Computing"
"P195111","AudionicDJ-500 with Free DJ-107 headphones",1426800,970224,"Mobiles & Tablets"
"P517537","CL202_GMZV_PlayStation 4 - 500GB - Region 2 - UK PAL - Black",1425060,855036,"Entertainment"
"P544594","GMZV_Xbox One PAL-500GB - Black",1421000,895230,"Entertainment"
"P928710","Lacie_LAC9000633-4TB",1421000,852600,"Computing"
"P461920","Huawei Honor 4X",1420942,923592,"Mobiles & Tablets"
"P132838","Huawei Honor 4x-Fresh",1420942,1222002,"Mobiles & Tablets"
"P963953","HuaweiHonor4X-Gold",1420942,994642,"Mobiles & Tablets"
"P395988","HuaweiHonor4X-Black",1420942,1179372,"Mobiles & Tablets"
"P102776","RMSON_PA3251F MW WH",1420942,994642,"Men Fashion"
"P818134","Nobel_Noble40InchE5",1420420,1051076,"Entertainment"
"P338765","Samsung_J5-Prime-G570-Gold",1410850,1044000,"Mobiles & Tablets"
"P236860","samsungGALAXY J510F-2016 DS LTE-White",1409342,1071086,"Mobiles & Tablets"
"P276842","CL102_Haier_HRF-305",1407892,943254,"Appliances"
"P550962","cc_samsung_J5 Prime-Black",1406500,1082976,"Mobiles & Tablets"
"P394086","cc_samsung_J5 Prime-Gold",1406500,984550,"Mobiles & Tablets"
"P210447","Surmawala_PEL-PRAS-2000-Refrigerator-Grey",1397742,1202050,"Appliances"
"P989513","AmanJee_PB011",1392000,1044000,"Women Fashion"
"P945893","Audionic_Royal-15",1392000,932640,"Entertainment"
"P942842","interwood_HF-01ILO-40659",1392000,1197120,"Home & Living"
"P200254","FHM_Hassock",1392000,960480,"Home & Living"
"P484584","Timb-mens_23061-10",1392000,1127520,"Men Fashion"
"P285728","CL252_Samsung Galaxy A5-Fresh-fresh",1391942,835142,"Mobiles & Tablets"
"P547290","HTC_DESIRE 628",1391942,974342,"Mobiles & Tablets"
"P519239","Elite_Self Balancing Electric Scooter ",1391942,1252742,"Kids & Baby"
"P858654","Elite_Self Balancing Electric Scooter-Black",1391942,1113542,"Kids & Baby"
"P368996","Elite_Self Balancing Electric Scooter",1391942,890822,"Kids & Baby"
"P739348","Lenovo_K6-Note-Silver",1391942,1210982,"Mobiles & Tablets"
"P871942","HP_Laser Color 252n",1387940,1040926,"Computing"
"P302016","HP_Officejet 7612 A3 (4-in-1) Wieless",1387940,985420,"Computing"
"P380497","CL264_samsung_J710F-fresh",1382720,1133784,"Mobiles & Tablets"
"P242057","Huawei-Honor-8-Lite-Black",1368800,1108728,"Mobiles & Tablets"
"P685872","Huawei-Honor-8-Lite-Blue",1368800,834968,"Mobiles & Tablets"
"P773926","Huawei-Honor-8-Lite-Gold",1368800,1122416,"Mobiles & Tablets"
"P496750","Samsung_J5-Prime-G570-Black",1363000,1199440,"Mobiles & Tablets"
"P505165","Ifitness_LIVEUP-INVERSION-TABLE-LS9087",1363000,1090400,"Health & Sports"
"P694783","HTC_DESIRE 630",1362942,885892,"Mobiles & Tablets"
"P810566","ZA_qmobile_Noir Z14",1362942,1103972,"Mobiles & Tablets"
"P967073","HP_Laser 127fw (4-in-1) Black wireless",1355634,908222,"Computing"
"P682528","dawlance_9108 DELUXE Refrigerator",1355402,1179198,"Appliances"
"P919747","Qmobile Z12",1351400,932466,"Mobiles & Tablets"
"P789571","Q Mobile-Z12",1351400,932466,"Mobiles & Tablets"
"P979459","CL71_dawlance_MDS 9144",1344150,873654,"Appliances"
"P610159","R&I_Homage Generator 1KVG",1343280,1168642,"Appliances"
"P724335","CL109_Haier_HWM-85-7288",1339336,1205356,"Appliances"
"P419021","seagate_STCV2000300-2TB",1334000,947140,"Computing"
"P125304","HuaweiHonour5X-Black",1334000,1173920,"Mobiles & Tablets"
"P926387","infinix_Zero 4-Grey",1333942,1160522,"Mobiles & Tablets"
"P326083","R&I_KM-282 With FREE Induction Cooker HIC-101",1333420,1013376,"Appliances"
"P615046","Dawlance_DW-540 AF",1322400,1071144,"Appliances"
"P701618","interwood_HF-01NOR-FW-39844",1319500,1174326,"Home & Living"
"P950967","Lumia 640-XL-Fresh",1316600,803126,"Mobiles & Tablets"
"P888679","SUPER ASIA_GH 555-55 GLN CAPACITY",1314686,1064880,"Appliances"
"P319487","CL152_Orient_BF-OR 5535 GD Red",1308944,1047132,"Appliances"
"P120478","samsung_J510F-Gold",1305000,1135350,"Mobiles & Tablets"
"P857748","tmx_wtch_ T2N720_12",1305000,978750,"Men Fashion"
"P557116","samsung_J510F-Black",1305000,965700,"Mobiles & Tablets"
"P495740","Ifitness_JS9.4A",1305000,822150,"Health & Sports"
"P640404","HuaweiHonour5X-Gold",1299142,987334,"Mobiles & Tablets"
"P172671","HuaweiHonour5X-Silver",1299142,961350,"Mobiles & Tablets"
"P698562","HuaweiHonour5X-Grey",1299142,1156230,"Mobiles & Tablets"
"P538896","Alcatel_6055K-Dark Grey",1286440,1157796,"Mobiles & Tablets"
"P566644","philips_HD8325/01",1285860,822904,"Appliances"
"P804555","AYS_32D310M-32-Inches",1285570,1079844,"Entertainment"
"P667259","Samsung galaxy j5-fresh",1280640,1088544,"Entertainment"
"P225080","samsung j5-gold-open box",1280640,793962,"Entertainment"
"P579309","HYUNDAI_HIS2000",1276000,791120,"Appliances"
"P380779","IKEA_10119206",1276000,1046320,"Home & Living"
"P950869","Naushemian_#0030-Light Red-L",1276000,791120,"Women Fashion"
"P779480","Naushemian_#0030-Light Red-M",1276000,842160,"Women Fashion"
"P369792","dawlance_DW-9500",1276000,1110120,"Appliances"
"P461969","AYS_Nas-Gas-oven-NG-500",1276000,982520,"Appliances"
"P255929","SSStrader_TH-32D310M",1275942,791062,"Entertainment"
"P657942","Panasonic_Black-32-Inches-LED",1275420,1084078,"Entertainment"
"P466824","cc_samsung_J510F-Black",1267242,1013782,"Mobiles & Tablets"
"P821416","cc_samsung_J510F-Gold",1267242,1115166,"Mobiles & Tablets"
"P776371","timex_T49866",1266720,810666,"Men Fashion"
"P152495","Lenovo_K6-Gold",1264342,910310,"Mobiles & Tablets"
"P185066","Lenovo_K6-Grey",1264342,910310,"Mobiles & Tablets"
"P268295","HP_Laser 127fn (4-in-1) Black",1258832,1057398,"Computing"
"P504779","Ricoh_Black Laser SP-212SFnw (4 in 1) wireless ",1258832,1069984,"Computing"
"P504633","HP_MFP-M130fn",1258600,767746,"Computing"
"P581089","HTC_DESIRE 626 LTE",1258542,1094924,"Mobiles & Tablets"
"P192241","TCL_TCL32InchD2900",1256570,1068070,"Entertainment"
"P958924","AYS_32-32E3800",1255642,1092372,"Entertainment"
"P517432","AZD_Haier-LE-32B7600",1253960,890300,"Entertainment"
"P700035","AYS_32B8500",1249900,1037388,"Entertainment"
"P268951","AYS_32-32u563",1249610,912166,"Entertainment"
"P772379","CL57_dawlance_9122 MDS",1248450,774010,"Appliances"
"P165743","Swatch_YOS413",1247522,998006,"Men Fashion"
"P195995","CL295_Samsung Galaxy S5 16GB-fresh",1247000,1097360,"Mobiles & Tablets"
"P875143","MORG_GCS 37",1247000,997600,"Health & Sports"
"P919536","FHM_HIGH POINT TABLE SET",1238300,804866,"Home & Living"
"P376779","tmx_wtch_ T2N500_19",1235342,1062386,"Men Fashion"
"P809384","cc_Huawei_P9Lite-Black",1223394,966454,"Mobiles & Tablets"
"P136356","airlink_huawei-p8-lite-Black",1218000,767340,"Mobiles & Tablets"
"P761354","Samsung Galaxy J5.",1218000,864780,"Mobiles & Tablets"
"P560106","interwood_HF-01NOR-MW-40672",1218000,913500,"Home & Living"
"P914411","CL68_dawlance_ES15 1.0 Ton AC",1218000,1010940,"Appliances"
"P289041","Audionic_Mehfil MH-150",1218000,864780,"Entertainment"
"P875677","Fitbit_Charge HR with Sport Heart Rate Bracelet",1218000,913500,"Mobiles & Tablets"
"P126476","Fitbit_Wristband with Touch Operated Smart Bracelet",1218000,816060,"Mobiles & Tablets"
"P752813","Huawei P8 lite--White",1218000,1084020,"Mobiles & Tablets"
"P142557","airlink_huawei-p8-lite-White",1218000,791700,"Mobiles & Tablets"
"P322480","Samsung Galaxy J5",1217942,937802,"Mobiles & Tablets"
"P270595","Q MOBILE_Z12 Pro",1217942,1023062,"Mobiles & Tablets"
"P510710","tcl_32 inch D2900 HD Ready LED TV",1213360,752260,"Entertainment"
"P372047","Infinix_Zero 3 X552 Grey ",1212200,1090980,"Mobiles & Tablets"
"P284986","Xiaomi_MI-C6-Black",1212200,921272,"Mobiles & Tablets"
"P977731","Xiaomi_MI-C6-Gold",1212200,1006126,"Mobiles & Tablets"
"P125497","Xiaomi_MI-C6-Grey ",1212200,957638,"Mobiles & Tablets"
"P524661","Xiaomi_MI-C6-Black-1",1212200,1090980,"Mobiles & Tablets"
"P941206","Zero 3 Hazir-Gold-Karachi",1212142,836360,"Mobiles & Tablets"
"P178118","Zero 3 Hazir-Grey-Karachi",1212142,1078800,"Mobiles & Tablets"
"P336948","Zero 3 Hazir-Gold-Lahore",1212142,896970,"Mobiles & Tablets"
"P656653","infinix_Zero 3 X552 Gold",1212142,957580,"Mobiles & Tablets"
"P459627","Zero 3 Hazir-Grey-Islamabad",1212142,896970,"Mobiles & Tablets"
"P349175","philips_HD8323/01",1211620,1078336,"Appliances"
"P744397","Infinix_Zero 3 X552 Grey",1211562,848076,"Mobiles & Tablets"
"P841841","CL67_dawlance_DWT-230A W",1200252,732134,"Appliances"
"P505931","Haier_LE 32B8000",1197410,1029732,"Entertainment"
"P622378","AYS_32-32G6530",1195902,1076306,"Entertainment"
"P866121","coleman_Blue Cooler 150QT",1194800,884152,"Home & Living"
"P596073","Lacie_9000459",1194800,800516,"Computing"
"P940964","Infinix Note 3-3 GB-Nationwide-Gold",1194742,788510,"Mobiles & Tablets"
"P957354","Infinix Note 3-3 GB-Nationwide-Grey",1194742,955782,"Mobiles & Tablets"
"P614583","Infinix Note 3-3 GB-Gold",1194742,1027470,"Mobiles & Tablets"
"P307705","Infinix Note 3-3 GB-Grey",1194742,955782,"Mobiles & Tablets"
"P244792","Infinix Note 3-3 GB-Hazir-Gold-Lahore",1194742,716822,"Mobiles & Tablets"
"P997055","Infinix Note 3-3 GB-Hazir-Grey-Islamabad",1194742,788510,"Mobiles & Tablets"
"P297296","Infinix Note 3-3 GB-Hazir-Gold-Karachi",1194742,1027470,"Mobiles & Tablets"
"P464829","HP_Laser 125nw (3-in-1) Black",1194568,1003400,"Computing"
"P614076","GMZV_500GB-Xbox-360-ControllerBundle",1190740,1035938,"Entertainment"
"P895918","Samsung Galaxy J5-Gold",1189000,986870,"Mobiles & Tablets"
"P603181","Samsung Galaxy J5--Black",1189000,725290,"Mobiles & Tablets"
"P878123","tmx_wtch_T49866",1187550,914370,"Men Fashion"
"P910200","Eco Star_32U557_561",1183780,875974,"Entertainment"
"P763927","orient_32Inches-G6533-HDLEDTV",1183780,899638,"Entertainment"
"P736713","orient_32Inches-G6530-HDLEDTV",1183780,1006184,"Entertainment"
"P204111","interwood_HF-03ILO-40660",1183200,840072,"Home & Living"
"P743079","Dawlance_DW-220C2",1177052,788568,"Appliances"
"P993131","UNEL_Orie nt 32 Inch L-4132/4143",1176878,800226,"Entertainment"
"P741688","UNEL_Haier 32 Inch B8500",1176878,835548,"Entertainment"
"P410642","TBG_AV-S-044-Black",1174500,716416,"Women Fashion"
"P925396","Huawei P8 lite--Black",1169280,724942,"Mobiles & Tablets"
"P570534","tcl_32 inch D2720 HD Ready LED TV",1165800,804402,"Entertainment"
"P623730","HP_Pro-8710-Printer",1165800,1049220,"Computing"
"P504849","Ricoh_Black Laser SP-311SFN (4 in 1)",1164872,1036692,"Computing"
"P306870","Changhong Ruba_32 Inches Black HD Ready LED TV - 32E3600",1160000,928000,"Entertainment"
"P596911","Geepas_GAC9444",1160000,777200,"Appliances"
"P144671","Lenovo A7020-Golden",1160000,719200,"Mobiles & Tablets"
"P127833","Geepas_GRF-6011",1160000,1032400,"Appliances"
"P803799","Grand Prime-Gray-Clearance",1160000,823600,"Mobiles & Tablets"
"P388917","Geepas_GAC9442",1160000,765600,"Appliances"
"P735206","Fitbit_Charge HR",1160000,916400,"Mobiles & Tablets"
"P885220","LenovoA7020-Silver",1160000,754000,"Mobiles & Tablets"
"P228292","Geepas_GRF-6010",1160000,823600,"Appliances"
"P673631","qmobile_Noir Z12PRO - 5.5-Gold",1159942,695942,"Mobiles & Tablets"
"P935474","qmobile_Noir Z12PRO - 5.5-Coffee",1159942,753942,"Mobiles & Tablets"
"P376580","Mono Cruiser _Grand",1154200,819482,"Kids & Baby"
"P624855","Audionic_DJ-400",1154200,761772,"Entertainment"
"P955882","LenovoK3Note-Black",1154200,854108,"Mobiles & Tablets"
"P456808","Monocruiser_BL-118AR - Green",1154200,957986,"Kids & Baby"
"P628256","AYS_32-32u561",1154142,888676,"Entertainment"
"P143879","HP_PRINTER-LJ-M130NW-MFP PRO",1147762,768964,"Computing"
"P332376","samsung_DA-E670",1143296,743096,"Entertainment"
"P732775","NAUTICA_NAI17520G",1142542,822614,"Men Fashion"
"P891969","SUPER ASIA_GH 535-35 GLN CAPACITY",1140686,707194,"Appliances"
"P609053","RMSON_TM4254R MW BK",1139700,1002936,"Men Fashion"
"P766146","Surmawala_Haier-HWM-120-AS-Washing-Machine",1138830,683298,"Appliances"
"P706940","lenovo_59435963",1136800,829864,"Mobiles & Tablets"
"P828295","FHM_DREAMER",1136800,761656,"Home & Living"
"P674924","Eco Star_32U557",1136220,965758,"Entertainment"
"P986128","GMZV_Xbox 360 Ultra Slim - 500GB -Unmodified - Black",1132740,690954,"Entertainment"
"P215663","dany_Talk T1000",1131000,961350,"Mobiles & Tablets"
"P806329","Meizu_m3-note-grey",1131000,882180,"Mobiles & Tablets"
"P866706","CL286_Huawei G8-Open Box",1131000,950040,"Mobiles & Tablets"
"P657718","Huawei_Y6 PRO",1130942,836882,"Mobiles & Tablets"
"P964844","Geepas_GMO1885",1130942,678542,"Appliances"
"P143433","cc-hTC-Desire-626-Dual-LTE-blue",1130768,881948,"Mobiles & Tablets"
"P255913","AYS_32B8500-32-Inches",1130130,949286,"Entertainment"
"P975653","HP_Laser 125a (3-in-1) Black",1129724,892446,"Computing"
